region,price,area,purpose
6,755500000,2,3
6,1819800000,3,1
6,343000000,1,3
6,355000000,1,3
6,280000000,1,3
6,970000000,2,4
6,780000000,2,3
6,100000000,1,1
6,100000000,1,1
6,100000000,1,1
6,350000000,1,3
6,400000000,1,3
6,970000000,2,4
6,1690000000,3,1
6,480000000,1,3
6,700000000,2,3
6,342000000,1,3
6,165000000,1,2
6,260000000,1,3
6,315000000,1,2
6,1400000000,3,1
6,680000000,2,3
6,290000000,1,3
6,2665620000,4,4
6,245000000,1,3
6,192000000,1,3
6,500000000,1,3
6,1070000000,2,1
6,1480000000,3,1
6,1250000000,3,1
6,1710000000,3,1
6,1760000000,3,4
6,180000000,1,3
6,1650000000,3,1
6,1817000000,3,1
6,1679800000,3,1
6,2194400000,4,1
6,700000000,2,1
6,530000000,2,3
6,1650000000,3,1
6,1240000000,3,1
6,875000000,2,1
6,1140000000,2,1
6,520000000,2,3
6,1435000000,3,1
6,928000000,2,1
6,350000000,1,3
6,875000000,2,1
6,1420000000,3,1
6,1660000000,3,1
6,850000000,2,1
6,1400000000,3,1
6,600000000,2,3
6,800000000,2,1
6,575000000,2,3
6,1198000000,2,1
6,397000000,1,3
6,1580000000,3,1
6,408000000,1,3
6,523000000,2,3
6,445000000,1,3
6,650000000,2,3
6,600000000,2,3
6,2373440000,4,1
6,1168000000,2,1
6,1310000000,3,1
6,300000000,1,3
6,408000000,1,3
6,467500000,1,3
6,250000000,1,2
6,180000000,1,3
6,1385000000,3,1
6,250000000,1,3
6,1400000000,3,1
6,650000000,2,3
6,1580000000,3,1
6,2000000000,3,4
6,1368800000,3,1
6,296000000,1,3
6,1200000000,2,1
6,1863000000,3,1
6,420000000,1,3
6,280000000,1,3
6,430000000,1,1
6,1460000000,3,1
6,524000000,2,1
6,1225000000,3,4
6,1405000000,3,1
6,1235000000,3,3
6,260000000,1,3
6,1280000000,3,4
6,200000000,1,2
6,250000000,1,2
6,1629650000,3,1
6,380000000,1,3
6,1115000000,2,1
6,1475000000,3,1
6,2440000000,4,1
6,1225000000,3,1
6,1540000000,3,1
6,1720000000,3,1
6,2045000000,4,1
6,1695000000,3,1
6,490000000,1,3
6,1690000000,3,1
6,580000000,2,3
6,1395000000,3,1
6,730000000,2,3
6,700000000,2,3
6,1528800000,3,1
6,1487480000,3,1
6,140000000,1,2
6,3188530000,4,1
6,1333700000,3,1
6,2485400000,4,1
6,1308800000,3,1
6,1710000000,3,1
6,1363800000,3,1
6,2485400000,4,1
6,1310000000,3,1
6,330000000,1,3
6,1710000000,3,1
6,1610000000,3,1
6,380000000,1,3
6,1995140000,3,1
6,380000000,1,3
6,1761300000,3,1
6,2840000000,4,4
6,298000000,1,3
6,687700000,2,3
6,1334700000,3,1
6,1615920000,3,1
6,347000000,1,3
6,325000000,1,3
6,2664350000,4,4
6,383000000,1,3
6,430000000,1,3
6,420000000,1,3
6,220000000,1,1
6,1190000000,2,4
6,450000000,1,3
6,1220000000,3,1
6,840000000,2,1
6,730000000,2,3
6,490000000,1,3
6,2672150000,4,4
6,240000000,1,3
6,1650000000,3,1
6,585000000,2,3
6,660000000,2,1
6,220000000,1,3
6,345000000,1,3
6,287500000,1,3
6,540000000,2,3
6,545000000,2,3
6,577000000,2,3
6,1130000000,2,1
6,1550000000,3,1
6,255000000,1,3
6,485000000,1,3
6,1450000000,3,1
6,1065000000,2,1
6,220000000,1,3
6,348000000,1,3
6,2750000000,4,1
6,565000000,2,3
6,295000000,1,3
6,1640000000,3,1
6,3500000000,4,4
6,1310000000,3,1
6,350000000,1,3
6,700000000,2,3
6,235000000,1,2
6,347000000,1,3
6,1750000000,3,4
6,180000000,1,3
6,310000000,1,3
6,970000000,2,1
6,592000000,2,3
6,165000000,1,2
6,1445000000,3,1
6,210000000,1,3
6,300000000,1,3
6,400000000,1,3
6,270000000,1,2
6,1500000000,3,1
6,140000000,1,2
6,1040000000,2,1
6,130000000,1,1
6,1190000000,2,1
6,328000000,1,3
6,590000000,2,1
6,405000000,1,3
6,1580000000,3,1
6,370000000,1,3
6,275000000,1,3
6,520000000,2,1
6,2100000000,4,1
6,1770000000,3,1
6,1325000000,3,1
6,1100000000,2,1
6,1590000000,3,1
6,1217000000,3,1
6,310000000,1,3
6,705000000,2,1
6,1580000000,3,4
6,550000000,2,3
6,1050000000,2,1
6,2877000000,4,4
6,1620000000,3,1
6,1390000000,3,1
6,190000000,1,3
6,1320000000,3,1
6,440000000,1,3
6,520000000,2,3
6,647000000,2,3
6,995000000,2,1
6,1215000000,3,1
6,378000000,1,3
6,1000000000,2,1
6,338000000,1,3
6,1745000000,3,1
6,1250000000,3,1
6,1543000000,3,1
6,1484000000,3,1
6,2285000000,4,1
6,1168000000,2,1
6,1250000000,3,3
6,1120000000,2,1
6,385000000,1,3
6,905000000,2,1
6,358000000,1,3
6,2390000000,4,1
6,784000000,2,3
6,1950000000,3,1
6,1380000000,3,1
6,1500000000,3,4
6,318000000,1,3
6,257910000,1,3
6,195640000,1,3
6,170000000,1,3
6,998000000,2,1
6,505000000,2,3
6,290000000,1,3
6,520000000,2,1
6,238000000,1,3
6,170000000,1,3
6,592000000,2,3
6,2440000000,4,4
6,1870000000,3,1
6,1590000000,3,1
6,655000000,2,3
6,1750000000,3,1
6,525000000,2,3
6,1295000000,3,1
6,1750000000,3,1
6,310000000,1,3
6,2100000000,4,1
6,472000000,1,3
6,190000000,1,2
6,1200000000,2,1
6,287000000,1,3
6,195640000,1,3
6,238000000,1,3
6,257910000,1,3
6,595000000,2,3
6,840000000,2,1
6,422840000,1,3
6,401000000,1,3
6,445000000,1,3
6,790000000,2,4
6,790000000,2,3
6,290000000,1,3
6,290000000,1,3
6,1700000000,3,1
6,579000000,2,3
6,1525000000,3,1
6,970000000,2,1
6,1280000000,3,1
6,1750000000,3,1
6,925000000,2,1
6,265000000,1,3
6,430000000,1,3
6,1630000000,3,1
6,510000000,2,3
6,1520000000,3,1
6,2030000000,4,3
6,667500000,2,1
6,1088000000,2,1
6,425400000,1,3
6,1790000000,3,1
6,2200000000,4,1
6,2700000000,4,1
6,1120000000,2,1
6,1400000000,3,1
6,620000000,2,1
6,795000000,2,3
6,895000000,2,1
6,300000000,1,3
6,727000000,2,3
6,150000000,1,3
6,1493000000,3,1
6,1280000000,3,1
6,480000000,1,3
6,1080000000,2,1
6,1840000000,3,1
6,385000000,1,3
6,715000000,2,3
6,400000000,1,3
6,855000000,2,3
6,1050000000,2,4
6,789000000,2,3
6,280000000,1,3
6,940000000,2,1
6,1290000000,3,1
6,337000000,1,3
6,1135000000,2,1
6,1270000000,3,1
6,1950000000,3,1
6,1230000000,3,3
6,735000000,2,3
6,525000000,2,3
6,380000000,1,3
6,1550000000,3,1
6,490000000,1,3
6,1200000000,2,1
6,534000000,2,1
6,2305000000,4,1
6,445000000,1,3
6,1410000000,3,1
6,489000000,1,3
6,100000000,1,2
6,125000000,1,3
6,278000000,1,3
6,1250000000,3,1
6,400000000,1,3
6,500000000,1,3
6,1335000000,3,1
6,1045000000,2,1
6,1100000000,2,1
6,1085000000,2,1
6,1177000000,2,1
6,1900000000,3,1
6,870000000,2,1
6,1335000000,3,1
6,2050000000,4,1
6,1300000000,3,1
6,970000000,2,1
6,1300000000,3,1
6,1085000000,2,1
6,525000000,2,3
6,1700000000,3,1
6,305000000,1,3
6,540000000,2,1
6,1100000000,2,1
6,1105000000,2,1
6,950000000,2,3
6,1200000000,2,1
6,450000000,1,3
6,340000000,1,3
6,800000000,2,1
6,442000000,1,3
6,1380000000,3,1
6,1250000000,3,1
6,440000000,1,3
6,278000000,1,3
6,1520000000,3,1
6,1100000000,2,1
6,1150000000,2,1
6,2175000000,4,1
6,1210000000,3,1
6,1360000000,3,1
6,950000000,2,1
6,365000000,1,3
6,121000000,1,3
6,250000000,1,3
6,450000000,1,3
6,2525000000,4,4
6,280000000,1,3
6,500000000,1,2
6,335000000,1,3
6,1320000000,3,4
6,240000000,1,3
6,2250000000,4,1
6,1500000000,3,1
6,195000000,1,3
6,380000000,1,3
6,1450000000,3,1
6,310000000,1,3
6,440000000,1,3
6,410000000,1,3
6,300000000,1,3
6,280000000,1,2
6,557500000,2,1
6,448000000,1,3
6,545000000,2,3
6,370000000,1,3
6,1080000000,2,1
6,790000000,2,3
6,365000000,1,3
6,300000000,1,3
6,365000000,1,3
6,1590000000,3,1
6,2195000000,4,1
6,1150000000,2,1
6,1990000000,3,1
6,545000000,2,3
6,1150000000,2,1
6,1020000000,2,1
6,1450000000,3,1
6,2075000000,4,1
6,1790000000,3,1
6,930000000,2,4
6,700000000,2,1
6,1120000000,2,1
6,235000000,1,3
6,1585000000,3,1
6,595000000,2,3
6,2075000000,4,1
6,897500000,2,3
6,820000000,2,3
6,820000000,2,3
6,1280000000,3,1
6,1200000000,2,1
6,380000000,1,1
6,285000000,1,3
6,1150000000,2,1
6,500000000,1,3
6,260000000,1,3
6,620750000,2,3
6,660000000,2,3
6,375000000,1,1
6,950000000,2,1
6,140000000,1,2
6,185000000,1,2
6,1990000000,3,3
6,589000000,2,3
6,90000000,1,3
6,321000000,1,3
6,1250000000,3,1
6,1350000000,3,1
6,1190000000,2,1
6,890000000,2,1
6,1615000000,3,1
6,325000000,1,3
6,1255000000,3,1
6,1348000000,3,1
6,1650000000,3,1
6,2280000000,4,1
6,530000000,2,1
6,500000000,1,3
6,400000000,1,3
6,2330000000,4,1
6,545000000,2,3
6,270000000,1,3
6,1300000000,3,1
6,250000000,1,3
6,138000000,1,2
6,730000000,2,3
6,411000000,1,3
6,250000000,1,3
6,476000000,1,3
6,820000000,2,1
6,410000000,1,3
6,1300000000,3,1
6,525000000,2,3
6,1290000000,3,1
6,215000000,1,3
6,745000000,2,4
6,507000000,2,3
6,405000000,1,3
6,265000000,1,3
6,1580000000,3,1
6,1170000000,2,1
6,432000000,1,3
6,550000000,2,3
6,366000000,1,3
6,1770000000,3,1
6,1030000000,2,1
6,1250000000,3,1
6,1025000000,2,1
6,800000000,2,3
6,795000000,2,1
6,1010000000,2,1
6,1690000000,3,1
6,1143000000,2,1
6,577000000,2,3
6,1630000000,3,1
6,250000000,1,3
6,600000000,2,3
6,190000000,1,2
6,857500000,2,1
6,1200000000,2,1
6,1050000000,2,1
6,195000000,1,3
6,230000000,1,3
6,410000000,1,3
6,1405000000,3,1
6,705000000,2,2
6,1278000000,3,1
6,2700000000,4,1
6,1470000000,3,1
6,890000000,2,1
6,955000000,2,1
6,900000000,2,1
6,140000000,1,2
6,450000000,1,1
6,1495000000,3,1
6,420000000,1,3
6,1145000000,2,1
6,167000000,1,1
6,1610000000,3,1
6,965000000,2,1
6,400000000,1,1
6,1180000000,2,1
6,1060000000,2,1
6,1570000000,3,1
6,558000000,2,3
6,609400000,2,3
6,320000000,1,3
6,1400000000,3,1
6,985000000,2,1
6,1120000000,2,1
6,1095000000,2,1
6,295000000,1,3
6,133000000,1,2
6,1220000000,3,1
6,1430000000,3,1
6,1725000000,3,1
6,1385000000,3,1
6,420000000,1,3
6,620000000,2,3
6,1940000000,3,1
6,1390000000,3,1
6,845000000,2,1
6,1440000000,3,1
6,350000000,1,3
6,895000000,2,1
6,1150000000,2,1
6,2000000000,3,1
6,1050000000,2,1
6,265000000,1,3
6,2670000000,4,1
6,1650000000,3,1
6,1400000000,3,1
6,1095000000,2,1
6,1100000000,2,1
6,115500000,1,3
6,1630000000,3,1
6,405000000,1,3
6,195000000,1,3
6,1350000000,3,4
6,1495000000,3,1
6,1640000000,3,1
6,530000000,2,3
6,420000000,1,3
6,320000000,1,3
6,1420000000,3,1
6,1010000000,2,3
6,132000000,1,2
6,400000000,1,3
6,1190000000,2,1
6,1250000000,3,1
6,475000000,1,3
6,410000000,1,3
6,1200000000,2,1
6,1330000000,3,1
6,1590000000,3,1
6,1870000000,3,3
6,1175000000,2,1
6,460000000,1,3
6,345000000,1,3
6,1370000000,3,1
6,318000000,1,3
6,580000000,2,3
6,305000000,1,3
6,980000000,2,1
6,1300000000,3,1
6,1190000000,2,1
6,1010000000,2,1
6,195000000,1,2
6,1641000000,3,1
6,397000000,1,3
6,2390000000,4,1
6,1400000000,3,1
6,1380000000,3,1
6,1070000000,2,1
6,620000000,2,1
6,262000000,1,2
6,406000000,1,3
6,220000000,1,2
6,406000000,1,3
6,500000000,1,3
6,160000000,1,1
6,440000000,1,3
6,1450000000,3,4
6,1120000000,2,1
6,445000000,1,3
6,253000000,1,3
6,300000000,1,3
6,950000000,2,1
6,1095000000,2,1
6,2400000000,4,1
6,1270000000,3,4
6,1487000000,3,1
6,934000000,2,1
6,219230000,1,2
6,500000000,1,3
6,1380000000,3,1
6,270000000,1,3
6,975000000,2,1
6,1350000000,3,1
6,470000000,1,3
6,1465000000,3,1
6,130000000,1,1
6,290000000,1,3
6,219220000,1,2
6,1360000000,3,1
6,139000000,1,1
6,1650000000,3,1
6,1480000000,3,1
6,1145000000,2,1
6,390000000,1,3
6,200000000,1,3
6,1790000000,3,1
6,410000000,1,3
6,1125000000,2,1
6,1320000000,3,1
6,1573000000,3,1
6,2050000000,4,1
6,1590000000,3,1
6,800000000,2,1
6,185000000,1,2
6,1140000000,2,1
6,1552500000,3,1
6,1070000000,2,1
6,1435000000,3,1
6,524000000,2,1
6,440000000,1,3
6,1290000000,3,1
6,1250000000,3,1
6,1435000000,3,1
6,1595000000,3,1
6,372000000,1,3
6,1900000000,3,1
6,1435000000,3,1
6,1660000000,3,1
6,962000000,2,1
6,1775000000,3,1
6,2200000000,4,1
6,975000000,2,1
6,1690000000,3,1
6,1060000000,2,4
6,580000000,2,1
6,1690000000,3,1
6,1075000000,2,1
6,1650000000,3,1
6,390000000,1,1
6,1140000000,2,1
6,1605000000,3,1
6,385000000,1,3
6,980000000,2,1
6,600000000,2,2
6,790000000,2,1
6,370000000,1,4
6,500000000,1,4
6,445000000,1,3
6,397500000,1,3
6,370000000,1,3
6,325000000,1,3
6,950000000,2,1
6,230000000,1,3
6,1660000000,3,1
6,1030000000,2,1
6,859000000,2,1
6,978000000,2,1
6,1900000000,3,4
6,480000000,1,1
6,1150000000,2,1
6,571640000,2,4
6,1725000000,3,1
6,377000000,1,3
6,1600000000,3,1
6,1390000000,3,1
6,1070000000,2,1
6,3200000000,4,1
6,900000000,2,1
6,266000000,1,3
6,350000000,1,3
6,220000000,1,3
6,1175000000,2,1
6,870000000,2,1
6,268000000,1,3
6,270000000,1,3
6,990000000,2,1
6,1523000000,3,1
6,220000000,1,3
6,550000000,2,3
6,1700000000,3,1
6,320000000,1,2
6,758000000,2,3
6,1025000000,2,1
6,161000000,1,1
6,1400000000,3,1
6,1340000000,3,1
6,370000000,1,3
6,1190000000,2,1
6,960000000,2,1
6,1130000000,2,1
6,500000000,1,3
6,1200000000,2,1
6,930000000,2,1
6,1850000000,3,4
6,430000000,1,3
6,1260000000,3,1
6,1050000000,2,1
6,375000000,1,3
6,257000000,1,3
6,1200000000,2,1
6,1500000000,3,1
6,1050000000,2,1
6,970000000,2,1
6,360000000,1,3
6,277000000,1,3
6,430000000,1,3
6,1290000000,3,1
6,310000000,1,3
6,210000000,1,3
6,1950000000,3,1
6,335000000,1,3
6,1180000000,2,1
6,316000000,1,3
6,1095000000,2,1
6,1390000000,3,1
6,210000000,1,3
6,335000000,1,3
6,1950000000,3,1
6,570000000,2,3
6,210000000,1,3
6,126000000,1,3
6,210000000,1,3
6,1600000000,3,1
6,550000000,2,3
6,1095000000,2,1
6,210000000,1,3
6,1495000000,3,1
6,210000000,1,3
6,270000000,1,3
6,126000000,1,3
6,93000000,1,3
6,93000000,1,3
6,126000000,1,3
6,1095000000,2,1
6,1350000000,3,1
6,1495000000,3,1
6,260000000,1,3
6,1020000000,2,1
6,600000000,2,3
6,1950000000,3,1
6,1005000000,2,1
6,1300000000,3,1
6,1130000000,2,1
6,955000000,2,1
6,1350000000,3,2
6,234000000,1,3
6,1350000000,3,1
6,288000000,1,3
6,1530000000,3,1
6,470000000,1,3
6,1500000000,3,1
6,3680000000,5,1
6,250000000,1,2
6,598000000,2,3
6,815000000,2,1
6,1658000000,3,1
6,530000000,2,1
6,1600000000,3,1
6,120000000,1,2
6,390000000,1,3
6,1150000000,2,1
6,1690000000,3,1
6,740000000,2,3
6,1445000000,3,1
6,1150000000,2,1
6,420000000,1,3
6,1180000000,2,1
6,915000000,2,1
6,202000000,1,2
6,150000000,1,2
6,1112000000,2,1
6,1000000000,2,1
6,357500000,1,3
6,370000000,1,3
6,935000000,2,1
6,1500000000,3,4
6,2090000000,4,1
6,215000000,1,3
6,1550000000,3,1
6,2250000000,4,1
6,1400000000,3,1
6,1190000000,2,1
6,800000000,2,1
6,495000000,1,4
6,540000000,2,3
6,265000000,1,3
6,1350000000,3,1
6,1650000000,3,1
6,345000000,1,3
6,345000000,1,3
6,142000000,1,2
6,220000000,1,3
6,580000000,2,1
6,2275000000,4,1
6,470000000,1,3
6,488000000,1,3
6,1550000000,3,1
6,1520000000,3,1
6,409000000,1,3
6,350000000,1,3
6,1195000000,2,1
6,827000000,2,3
6,1350000000,3,1
6,555000000,2,3
6,1525000000,3,1
6,1675000000,3,1
6,645000000,2,1
6,1305000000,3,1
6,550000000,2,3
6,1490000000,3,1
6,880000000,2,1
6,2220000000,4,1
6,820000000,2,1
6,1190000000,2,1
6,258000000,1,3
6,1070000000,2,1
6,1440000000,3,1
6,1295000000,3,1
6,1150000000,2,1
6,1620000000,3,1
6,1295000000,3,1
6,497500000,1,3
6,410000000,1,3
6,1530000000,3,1
6,280000000,1,3
6,560000000,2,3
6,497500000,1,3
6,1380000000,3,1
6,850000000,2,3
6,480000000,1,3
6,945000000,2,1
6,430000000,1,3
6,385000000,1,3
6,500000000,1,3
6,210000000,1,3
6,1370000000,3,1
6,497000000,1,3
6,820000000,2,1
6,162000000,1,2
6,960000000,2,1
6,1180000000,2,1
6,575000000,2,3
6,322920000,1,2
6,500000000,1,3
6,227760000,1,2
6,805000000,2,1
6,322920000,1,2
6,220000000,1,3
6,289640000,1,2
6,435000000,1,3
6,227760000,1,2
6,313040000,1,2
6,289640000,1,2
6,289640000,1,2
6,227760000,1,2
6,289640000,1,2
6,289640000,1,2
6,313040000,1,2
6,313040000,1,2
6,322920000,1,2
6,227760000,1,2
6,1160000000,2,3
6,227760000,1,2
6,289640000,1,2
6,195000000,1,3
6,1570000000,3,1
6,313040000,1,2
6,322920000,1,2
6,313040000,1,2
6,289640000,1,2
6,289640000,1,2
6,322920000,1,2
6,227760000,1,2
6,289640000,1,2
6,289640000,1,2
6,289640000,1,2
6,289640000,1,2
6,322920000,1,2
6,313040000,1,2
6,370000000,1,3
6,353000000,1,3
6,1142000000,2,1
6,404000000,1,3
6,480000000,1,3
6,155000000,1,2
6,1080000000,2,1
6,1285000000,3,1
6,480500000,1,3
6,160000000,1,3
6,273000000,1,3
6,960000000,2,1
6,538000000,2,3
6,1250000000,3,1
6,425000000,1,3
6,333000000,1,3
6,157000000,1,3
6,1753000000,3,1
6,1360000000,3,1
6,1750000000,3,1
6,935000000,2,1
6,348000000,1,3
6,1500000000,3,1
6,390000000,1,3
6,2250000000,4,1
6,1800000000,3,4
6,980000000,2,1
6,308000000,1,3
6,397500000,1,3
6,370000000,1,3
6,1500000000,3,1
6,325000000,1,3
6,364000000,1,3
6,562000000,2,1
6,325000000,1,3
6,260000000,1,3
6,145000000,1,2
6,1945000000,3,1
6,1906200000,3,4
6,705000000,2,1
6,1890000000,3,1
6,1480000000,3,1
6,1180000000,2,1
6,690000000,2,1
6,1568000000,3,1
6,340000000,1,3
6,445000000,1,3
6,550000000,2,3
6,1248000000,3,1
6,370000000,1,3
6,1670000000,3,1
6,1135000000,2,1
6,270000000,1,2
6,168000000,1,3
6,845000000,2,1
6,1950000000,3,1
6,670000000,2,3
6,410000000,1,3
6,500000000,1,3
6,1010000000,2,1
6,155000000,1,2
6,1150000000,2,1
6,1310000000,3,1
6,130000000,1,1
6,730000000,2,3
6,1070000000,2,3
6,630000000,2,3
6,430000000,1,3
6,460000000,1,3
6,576500000,2,3
6,645000000,2,3
6,295000000,1,3
6,300000000,1,3
6,2020000000,4,1
6,500000000,1,3
6,1400000000,3,1
6,850000000,2,1
6,1190000000,2,1
6,295000000,1,3
6,440000000,1,3
6,280000000,1,3
6,1060000000,2,1
6,5500000000,5,4
6,595000000,2,3
6,340000000,1,3
6,1190000000,2,1
6,595000000,2,3
6,900000000,2,1
6,505000000,2,3
6,123000000,1,3
6,1350000000,3,1
6,950000000,2,1
6,1068000000,2,1
6,83500000,1,1
6,1260000000,3,1
6,1042000000,2,1
6,480000000,1,3
6,1500000000,3,1
6,1015000000,2,3
6,992000000,2,1
6,1780000000,3,1
6,350000000,1,3
6,350000000,1,3
6,555000000,2,1
6,380000000,1,3
6,1300000000,3,1
6,480000000,1,4
6,2000000000,3,4
6,163000000,1,1
6,440000000,1,3
6,1230000000,3,1
6,1370000000,3,1
6,1780000000,3,1
6,1110000000,2,1
6,1750000000,3,1
6,180000000,1,3
6,950000000,2,1
6,537000000,2,3
6,1600000000,3,1
6,683000000,2,1
6,330000000,1,2
6,683000000,2,1
6,1090000000,2,1
6,1390000000,3,1
6,665000000,2,3
6,470000000,1,3
6,333000000,1,3
6,1150000000,2,1
6,927000000,2,4
6,225000000,1,2
6,905000000,2,1
6,500000000,1,3
6,440000000,1,3
6,905000000,2,1
6,2450000000,4,4
6,335000000,1,3
6,490000000,1,3
6,371000000,1,3
6,190000000,1,2
6,1000000000,2,1
6,500000000,1,3
6,320000000,1,3
6,1378000000,3,1
6,1630000000,3,1
6,195000000,1,2
6,360000000,1,3
6,1745000000,3,1
6,288000000,1,3
6,400000000,1,3
6,675000000,2,3
6,279000000,1,3
6,1510000000,3,1
6,930000000,2,1
6,940000000,2,1
6,554000000,2,3
6,315000000,1,3
6,360000000,1,3
6,450000000,1,3
6,1233000000,3,1
6,500000000,1,3
6,1190000000,2,1
6,1570000000,3,1
6,928000000,2,1
6,190000000,1,3
6,315000000,1,3
6,360000000,1,3
6,1027000000,2,1
6,495000000,1,3
6,315000000,1,3
6,1070000000,2,1
6,1440000000,3,1
6,1080000000,2,1
6,1088000000,2,1
6,590000000,2,3
6,1100000000,2,1
6,345000000,1,3
6,1300000000,3,3
6,365000000,1,3
6,310000000,1,3
6,94000000,1,3
6,89000000,1,3
6,165000000,1,1
6,770000000,2,4
6,92000000,1,3
6,300000000,1,3
6,1495000000,3,1
6,290000000,1,3
6,100000000,1,3
6,696800000,2,3
6,420000000,1,3
6,1020000000,2,1
6,180000000,1,3
6,225000000,1,3
6,338000000,1,3
6,998000000,2,4
6,170000000,1,2
6,1300000000,3,1
6,800000000,2,3
6,535000000,2,3
6,1100000000,2,3
6,2020000000,4,1
6,530000000,2,3
6,755000000,2,3
6,170000000,1,3
6,403000000,1,3
6,150000000,1,3
6,403000000,1,3
6,828000000,2,1
6,380000000,1,1
6,165000000,1,3
6,316000000,1,3
6,372000000,1,3
6,397000000,1,3
6,1070000000,2,1
6,1630000000,3,1
6,578000000,2,3
6,1245000000,3,1
6,310000000,1,3
6,380000000,1,3
6,505000000,2,2
6,429000000,1,3
6,320000000,1,3
6,146000000,1,3
6,380000000,1,1
6,200000000,1,2
6,320000000,1,3
6,138500000,1,2
6,360000000,1,3
6,133000000,1,3
6,1120000000,2,1
6,500000000,1,3
6,184000000,1,2
6,793000000,2,3
6,500000000,1,3
6,170000000,1,2
6,817000000,2,1
6,400000000,1,3
6,280000000,1,3
6,1380000000,3,1
6,920000000,2,1
6,1340000000,3,1
6,1177000000,2,1
6,800000000,2,3
6,960000000,2,1
6,320000000,1,3
6,1570000000,3,1
6,2210000000,4,1
6,365000000,1,3
6,245000000,1,3
6,450000000,1,3
6,320000000,1,3
6,680000000,2,1
6,2200000000,4,1
6,1560000000,3,1
6,650000000,2,3
6,132000000,1,2
6,1500000000,3,1
6,310000000,1,3
6,221500000,1,2
6,360000000,1,3
6,260000000,1,3
6,790000000,2,3
6,320000000,1,3
6,785000000,2,3
6,253000000,1,2
6,260000000,1,3
6,335000000,1,3
6,450000000,1,1
6,1340000000,3,1
6,150000000,1,3
6,290000000,1,3
6,600000000,2,2
6,317000000,1,3
6,589000000,2,1
6,850000000,2,3
6,1030000000,2,1
6,670000000,2,3
6,320000000,1,3
6,440000000,1,3
6,973000000,2,1
6,1090000000,2,1
6,1980000000,3,1
6,880000000,2,1
6,775000000,2,3
6,181000000,1,2
6,255000000,1,3
6,440000000,1,3
6,210000000,1,3
6,750000000,2,3
6,1270000000,3,1
6,195000000,1,2
6,215000000,1,3
6,450000000,1,3
6,395000000,1,3
6,365000000,1,3
6,1660000000,3,1
6,1250000000,3,1
6,390000000,1,3
6,390000000,1,3
6,240000000,1,3
6,450000000,1,3
6,240000000,1,2
6,198000000,1,2
6,530000000,2,3
6,590000000,2,3
6,1570000000,3,1
6,570000000,2,3
6,1395000000,3,1
6,110500000,1,3
6,460000000,1,3
6,340000000,1,3
6,575000000,2,3
6,207000000,1,3
6,1450000000,3,1
6,475000000,1,3
6,160000000,1,2
6,1380000000,3,1
6,627000000,2,3
6,175000000,1,2
6,270000000,1,3
6,825000000,2,1
6,1510000000,3,1
6,134000000,1,1
6,760000000,2,1
6,153000000,1,3
6,5500000000,5,4
6,175000000,1,3
6,835000000,2,1
6,320000000,1,3
6,1950000000,3,1
6,445000000,1,3
6,466000000,1,1
6,1118000000,2,4
6,450000000,1,3
6,445000000,1,3
6,280000000,1,3
6,365000000,1,3
6,952000000,2,1
6,1370000000,3,1
6,195000000,1,2
6,1700000000,3,1
6,273000000,1,3
6,540000000,2,3
6,1950000000,3,1
6,450000000,1,1
6,120000000,1,3
6,115000000,1,3
6,120000000,1,3
6,980000000,2,1
6,1180000000,2,1
6,1300000000,3,1
6,1045000000,2,1
6,1560000000,3,1
6,190000000,1,2
6,420000000,1,3
6,590000000,2,2
6,880000000,2,1
6,965000000,2,1
6,365000000,1,3
6,410000000,1,3
6,335000000,1,3
6,320000000,1,3
6,430000000,1,3
6,1430000000,3,1
6,525000000,2,3
6,1370000000,3,1
6,370000000,1,3
6,250000000,1,3
6,6000000000,5,4
6,6000000000,5,4
6,510000000,2,3
6,340000000,1,3
6,1050000000,2,1
6,6000000000,5,4
6,6000000000,5,4
6,70000000,1,3
6,190000000,1,2
6,500000000,1,3
6,1420000000,3,1
6,300000000,1,3
6,830000000,2,3
6,1600000000,3,4
6,540000000,2,3
6,319000000,1,3
6,1020000000,2,1
6,500000000,1,3
6,1540000000,3,1
6,1525000000,3,1
6,329000000,1,3
6,298000000,1,3
6,139000000,1,2
6,652500000,2,3
6,1521000000,3,1
6,215000000,1,3
6,385000000,1,3
6,275000000,1,3
6,316000000,1,3
6,320000000,1,3
6,1005000000,2,1
6,2150000000,4,1
6,239000000,1,3
6,450000000,1,3
6,130000000,1,2
6,350000000,1,3
6,660000000,2,3
6,1660000000,3,4
6,540000000,2,3
6,445000000,1,3
6,532000000,2,3
6,245000000,1,3
6,445000000,1,3
6,350000000,1,3
6,230000000,1,3
6,350000000,1,3
6,540000000,2,3
6,260000000,1,2
6,272500000,1,3
6,305000000,1,3
6,790000000,2,3
6,3000000000,4,4
6,960000000,2,3
6,250000000,1,3
6,885000000,2,1
6,280000000,1,3
6,420000000,1,3
6,670000000,2,3
6,855000000,2,1
6,240000000,1,3
6,188000000,1,2
6,445000000,1,3
6,530000000,2,3
6,670000000,2,3
6,280000000,1,3
6,480000000,1,3
6,510000000,2,3
6,6000000000,5,4
6,1340000000,3,1
6,270000000,1,3
6,715000000,2,3
6,320000000,1,3
6,1121250000,2,3
6,905000000,2,1
6,715000000,2,3
6,1189500000,2,3
6,610000000,2,2
6,1260000000,3,1
6,138000000,1,2
6,820000000,2,1
6,1495000000,3,1
